id,city,stn_id,name,longitude,latitude
663,ny,ny3759,Irving Ave & Jefferson St,-73.92535,40.70538
664,ny,ny376,John St & William St,-74.00722156,40.70862144
665,ny,ny3760,Willoughby Ave & Wyckoff Ave,-73.92153,40.705614
666,ny,ny3761,Cedar St & Myrtle Ave,-73.926241,40.697842
667,ny,ny3762,3 Ave & Carroll St,-73.9865,40.677027
668,ny,ny3763,Wyckoff Av & Jefferson St,-73.923711,40.707165
669,ny,ny3764,Bushwick Ave & McKibbin St,-73.93936,40.705517
670,ny,ny3765,Bushwick Ave & Stagg St,-73.94008,40.709897
671,ny,ny3766,Sharon St & Olive St,-73.93856,40.715353
672,ny,ny3767,Powers St & Olive St,-73.93894,40.71323
673,ny,ny3768,Waterbury St & Stagg St,-73.93734,40.71019
674,ny,ny3769,White St & Johnson Ave,-73.93581,40.707174
675,ny,ny377,6 Ave & Canal St,-74.00566443,40.72243797
676,ny,ny3770,Central Ave & Flushing Ave,-73.9333,40.702831
677,ny,ny3771,McKibbin St & Bogart St,-73.933871,40.706237
678,ny,ny3772,Devoe St & Morgan Ave,-73.93515,40.713811
679,ny,ny3773,Knickerbocker Ave & Thames St,-73.92976,40.70539
680,ny,ny3774,Knickerbocker Ave & George St,-73.92836,40.704425
681,ny,ny3775,Suydam St & Knickerbocker Ave,-73.923769,40.702013
682,ny,ny3776,Central Ave & Starr Street,-73.92834,40.700003
683,ny,ny3777,Stockholm St & Wilson Ave,-73.923044,40.699304
684,ny,ny3778,Irving Ave & DeKalb Ave,-73.92095,40.7027
685,ny,ny3779,Hart St & Wyckoff Ave,-73.919911,40.704876
686,ny,ny3780,Wyckoff Av & Stanhope St,-73.917775,40.703545
687,ny,ny3781,Greene Av & Myrtle Av,-73.918877,40.698568
688,ny,ny3782,Brooklyn Bridge Park - Pier 2,-73.997178,40.698458
689,ny,ny3783,Cliff St & Fulton St,-74.00495,40.70838
690,ny,ny3785,W 42 St & 6 Ave,-73.98455,40.75492
691,ny,ny3786,Division St & Bowery,-73.996732,40.714193
692,ny,ny3787,Dock 72 Way & Market St,-73.97141,40.69985
693,ny,ny3789,Fulton St & Irving Pl,-73.959432,40.68186
694,ny,ny379,W 31 St & 7 Ave,-73.9916,40.749156
695,ny,ny3790,Henry St & Middagh St,-73.991581,40.7003
696,ny,ny3791,Hoboken Ave at Monmouth St,-74.0469637513161,40.7352083804536
697,ny,ny3792,Columbus Dr at Exchange Pl,-74.03281,40.71687
698,ny,ny3793,Stuyvesant Walk & 1 Av Loop,-73.9789838343859,40.7323397771511
699,ny,ny3795,10 St & 2 Ave,-73.993612,40.671907
700,ny,ny3798,W 40 St & 5 Ave,-73.982079,40.752269
701,ny,ny3799,6 Ave & W 34 St,-73.98805,40.74964
702,ny,ny380,W 4 St & 7 Ave S,-74.00293877,40.73401143
703,ny,ny3803,Bedford Ave & Montgomery St,-73.956934,40.665816
704,ny,ny3804,Front St & Jay St,-73.986842,40.702461
705,ny,ny3808,24 St & 41 Ave,-73.939991,40.752474
706,ny,ny3809,W 55 St & 6 Ave,-73.978434,40.763189
707,ny,ny3811,27 Ave & 3 St,-73.9342,40.77485
708,ny,ny3812,University Pl & E 14 St,-73.992085,40.734814
709,ny,ny3814,E 56 St & Madison Ave,-73.972628,40.761573
710,ny,ny3815,E 51 St & 2 Ave,-73.967641,40.755293
711,ny,ny3816,Metropolitan Ave & Vandervoort Ave,-73.93323,40.71429
712,ny,ny3817,Withers St & Kingsland Ave,-73.94051,40.71773
713,ny,ny3818,Calyer St & Jewel St,-73.94839,40.72984
714,ny,ny3819,Green St & McGuinness Blvd,-73.95204,40.73396
715,ny,ny3820,Willoughby Ave & Myrtle Ave,-73.93098,40.69757
716,ny,ny3821,Evergreen Ave & Noll St,-73.93318,40.70106
717,ny,ny3822,Bushwick Ave & Forrest St,-73.93641,40.70076
718,ny,ny3823,Beaver St & Fayette St,-73.93921,40.70099
719,ny,ny3824,Van Sinderen Ave & Truxton St,-73.90369,40.6786
720,ny,ny3825,Broadway & Furman Ave,-73.90756,40.68139
721,ny,ny3826,Moffat St & Bushwick,-73.90925,40.68458
722,ny,ny3827,Halsey St & Broadway,-73.91564,40.68565
723,ny,ny3828,Eldert St & Bushwick Ave,-73.91321,40.68652
724,ny,ny3829,Central Ave & Decatur St,-73.90798,40.6882
725,ny,ny383,Greenwich Ave & Charles St,-74.000271,40.735238
726,ny,ny3830,Halsey St & Evergreen Ave,-73.91227,40.68858
727,ny,ny3831,Broadway & Hancock St,-73.9168,40.68663
728,ny,ny3832,Central Ave & Weirfield St,-73.91181,40.69055
729,ny,ny3833,Madison St & Evergreen Ave,-73.91693,40.69122
730,ny,ny3834,Irving Ave & Halsey St,-73.90663,40.69467
731,ny,ny3835,Knickerbocker Ave & Hancock St,-73.90974,40.69385
732,ny,ny3836,Bushwick Ave & Linden St,-73.92146,40.69146
733,ny,ny3837,Broadway & Kosciuszko St,-73.92852,40.69329
734,ny,ny3838,Bushwick Ave & Harman St,-73.92524,40.69356
735,ny,ny3839,Putnam Ave & Knickerbocker Ave,-73.91164,40.69545
736,ny,ny3840,Putnam Ave & Wyckoff Ave,-73.90904,40.69811
737,ny,ny3841,Menahan St & Central Ave,-73.9196,40.69543
738,ny,ny3842,Bushwick Ave & Dekalb Ave,-73.92825,40.69502
739,ny,ny3843,Myrtle Ave & Grove St,-73.91516,40.69905
740,ny,ny3844,Myrtle Ave & Linden St,-73.91337,40.69943
741,ny,ny3845,Irving Ave & Harman St,-73.9179,40.70108
742,ny,ny3846,Central Ave & Himrod St,-73.92302,40.69676
743,ny,ny3847,Cedar St & Evergreen Ave,-73.92807,40.69671
744,ny,ny3848,Suydam St & Broadway,-73.93223,40.69544
745,ny,ny3849,Suydam St & St. Nicholas Ave,-73.91945,40.70636
746,ny,ny385,E 55 St & 2 Ave,-73.96603308,40.75797322
747,ny,ny3850,Jefferson St & Cypress Ave,-73.92157,40.70907
748,ny,ny3851,Metropolitan Ave & Stewart Ave,-73.92793,40.71401
749,ny,ny3852,Stewart Ave & Johnson Ave,-73.92587,40.70869
750,ny,ny3853,Harrison Pl & Porter Ave,-73.92851,40.70686
751,ny,ny3854,Morgan Ave & Maspeth Ave,-73.93637,40.716657
752,ny,ny3855,Frost St & Debevoise Ave,-73.93948,40.71882
753,ny,ny3856,Kingsland Ave & Nassau Ave,-73.94173,40.72577
754,ny,ny3857,Engert Ave & McGuinness Blvd,-73.94546,40.72158
755,ny,ny3858,Kent St & McGuinness Blvd,-73.95161,40.73124
756,ny,ny3859,Lorimer St & Calyer St,-73.95414,40.72795
757,ny,ny386,Centre St & Worth St,-74.00234482,40.71494807
758,ny,ny3860,Wilson Ave & Troutman St,-73.92754,40.70166
759,ny,ny3861,Menahan St & Wyckoff Ave,-73.91422,40.70113
760,ny,ny3862,Linden St & Knickerbocker Ave,-73.91566,40.69714
761,ny,ny3863,Central Ave & Woodbine St,-73.91605,40.69296
762,ny,ny3864,Central Ave & Covert St,-73.90951,40.68929
763,ny,ny3865,Knickerbocker Ave & Cooper St,-73.90448,40.69081
764,ny,ny3866,Wilson Ave & Moffat St,-73.90506,40.68906
765,ny,ny3867,Somers St & Broadway,-73.90474,40.67945
766,ny,ny3868,Knickerbocker Ave & Halsey St,-73.90824,40.693
767,ny,ny3869,Van Buren St & Broadway,-73.92617,40.692
768,ny,ny387,Centre St & Chambers St,-74.0046073,40.71273266
769,ny,ny3870,Melrose St & Broadway,-73.935877,40.697481
770,ny,ny3871,Bushwick Ave & Furman Ave,-73.90623,40.68281
771,ny,ny3872,Hancock St & Wyckoff Ave,-73.90674,40.6972
772,ny,ny3873,Madison St & Cypress Ave,-73.90742,40.70068
773,ny,ny3874,Menahan St & Seneca Ave,-73.91054,40.70461
774,ny,ny3875,Stephen St & Seneca Ave,-73.9007,40.6988
775,ny,ny3876,Forest Ave & Summerfield St,-73.89795,40.69922
776,ny,ny3877,Madison St & Forest Ave,-73.90245,40.70555
777,ny,ny3878,Cypress Ave & George St,-73.90271,40.69812
778,ny,ny3879,Broadway & Madison St,-73.91966,40.68822
779,ny,ny388,W 26 St & 10 Ave,-74.002950346,40.749717753
780,ny,ny3880,Willoughby Ave & Onderdonk Ave,-73.91727,40.7098
781,ny,ny3881,12 Ave & W 125 St,-73.960405,40.818299
782,ny,ny3882,Norman St & Wyckoff Ave,-73.90311,40.69517
783,ny,ny3883,Harman St & Seneca Ave,-73.91292,40.70577
784,ny,ny3884,Centre St & Seneca Ave,-73.9022,40.69969
785,ny,ny3885,Onderdonk Ave & Gates Ave,-73.90737,40.70413
786,ny,ny3886,Menahan St & Onderdonk Ave,-73.9096,40.70553
787,ny,ny3887,Flushing Ave & Woodward Ave,-73.91873,40.71246
788,ny,ny3888,Woodward Ave & Harman St,-73.91092,40.70793
789,ny,ny389,Broadway & Berry St,-73.96525063,40.71044554
790,ny,ny3890,Grove St & Broadway,-73.923511,40.69047
791,ny,ny3891,Irving Ave & Palmetto St,-73.9127,40.698
792,ny,ny3892,38 Ave & 29 St,-73.93367,40.75473
793,ny,ny3893,Rockaway Ave & Bainbridge St,-73.9116664230824,40.6831998817276
794,ny,ny3895,Cypress Ave & Palmetto St,-73.9087629318237,40.7015734087379
795,ny,ny3896,Madison St & Seneca Ave,-73.90625,40.70183
796,ny,ny3897,Onderdonk Ave & Dekalb Ave,-73.91497,40.70863
797,ny,ny3898,E 63 St & 3 Ave,-73.9646,40.763954
798,ny,ny3899,Manhattan Av & Leonard St,-73.94844,40.72084
799,ny,ny390,Duffield St & Willoughby St,-73.9842844,40.69221589
800,ny,ny3900,Morgan Ave & Lombardy St,-73.93889,40.72226
801,ny,ny3901,Stanhope St & Fairview Ave,-73.91116,40.70998
802,ny,ny3902,Fairview Ave & Linden St,-73.90632,40.70694
803,ny,ny3903,Jefferson Ave & Evergreen Ave,-73.91458,40.68989
804,ny,ny3905,4 Ave & E 12 St,-73.99011,40.732647
805,ny,ny3906,West St & Liberty St,-74.014847,40.711444
806,ny,ny3907,Central Ave & Melrose St,-73.93039,40.70112
807,ny,ny3909,Madison St & Woodward Ave,-73.90408,40.70408
808,ny,ny391,Clark St & Henry St,-73.99344559,40.69760127
809,ny,ny3910,Greene Ave & Grandview Ave,-73.907856,40.709697
810,ny,ny3911,Wyckoff St & Nevins St,-73.984275,40.683426
811,ny,ny3913,Sands St Gate,-73.979827,40.699569
812,ny,ny3914,West End Ave & W 78 St,-73.981687,40.783786
813,ny,ny3916,Pearl St & Peck Slip,-74.002751,40.708485
814,ny,ny3917,Willoughby St & Ashland Pl,-73.97877,40.69178
815,ny,ny3918,Avenue D & E 8 St,-73.975767,40.72387
816,ny,ny3919,Wall St & South St,-74.00637,40.70437
817,ny,ny392,Jay St & Tech Pl,-73.987167,40.695065
818,ny,ny3920,E 132 St & Madison Ave,-73.937195,40.810224
819,ny,ny3921,Willis Ave & Bruckner Blvd,-73.925177,40.805701
820,ny,ny3923,Lincoln Ave & E 134 St,-73.928803,40.808484
821,ny,ny3924,Lincoln Ave & E 138 St,-73.927311,40.810893
822,ny,ny3925,E 138 St & Canal St W,-73.929153,40.812304
823,ny,ny3926,5 Ave & W 131 St,-73.93973,40.81014
824,ny,ny3927,Lenox Ave & W 133 St,-73.941878,40.81296
825,ny,ny3928,Adam Clayton Powell Blvd & W 132 St,-73.94521,40.813539
826,ny,ny3929,Willis Ave & E 141 St,-73.921606,40.81093
827,ny,ny393,E 5 St & Avenue C,-73.97995466,40.72299208
828,ny,ny3930,E 142 St & 3 Ave,-73.923697,40.812735
829,ny,ny3931,Morris Ave & E 142 St,-73.924963,40.814469
830,ny,ny3932,Grand Concourse & E 144 St,-73.927987,40.816576
831,ny,ny3934,St Nicholas Ave & E 134 St,-73.948222,40.816234
832,ny,ny3935,Amsterdam Ave & W 131 St,-73.954295,40.816355
833,ny,ny3936,W 133 St & 12 Ave,-73.959089,40.820003
834,ny,ny3937,E 135 St & St Anns Ave,-73.918889,40.805089
835,ny,ny3938,E 133 St & Cypress Pl,-73.9174,40.80262
836,ny,ny3939,Willow Ave & E 133 St,-73.913863,40.800933
837,ny,ny394,E 9 St & Avenue C,-73.97768752,40.72521311
838,ny,ny3940,E 134 St & Walnut Ave,-73.911034,40.800425
839,ny,ny3941,Walnut Ave & E 136 St,-73.909513,40.801657
840,ny,ny3944,Convent Ave & W 135 St,-73.950988,40.818215
841,ny,ny3945,Amsterdam Ave & W 136 St,-73.951819,40.819746
842,ny,ny3946,St Nicholas Ave & W 137 St,-73.947568,40.818477
843,ny,ny3947,E 138 St & Willow Ave,-73.911545,40.804168
844,ny,ny3948,E 138 St & Cypress Ave,-73.914718,40.805559
845,ny,ny3949,Brook Ave & E 138 St,-73.91924,40.807408
846,ny,ny3950,Brook Ave & E 141 St,-73.917875,40.809619
847,ny,ny3951,E 141 St & St Anns Ave,-73.916124,40.808633
848,ny,ny3952,E 141 St & Jackson Ave,-73.911837,40.806896
849,ny,ny3954,Southern Blvd & E 142 St,-73.907999,40.807258
850,ny,ny3955,St Marys St & Jackson Ave,-73.91081,40.808891
851,ny,ny3956,St. Anns Ave & E 144 St,-73.914932,40.811112
852,ny,ny3957,E 144 St & Brook Ave,-73.917037,40.811675
853,ny,ny3958,Willis Ave & E 143 St,-73.92037,40.812299
854,ny,ny3959,Edgecombe Ave & W 145 St,-73.94386,40.823498
855,ny,ny396,Lefferts Pl & Franklin Ave,-73.9557689392,40.680342423
856,ny,ny3960,Hamilton Pl & W 140 St,-73.951346,40.822756
857,ny,ny3961,Morris Ave & E 153 St,-73.921411,40.820036
858,ny,ny3963,Melrose Ave & E 150 St,-73.917338,40.816827
859,ny,ny3965,E 149 St & Eagle Ave,-73.91186,40.814046
860,ny,ny3966,Wales Ave & E 147 St,-73.907729,40.811314
861,ny,ny3967,W 146 St & Broadway,-73.949738,40.826969
862,ny,ny3968,Propsect Ave & E 151 St,-73.903927,40.814232
863,ny,ny397,Fulton St & Clermont Ave,-73.96922273,40.68415748
864,ny,ny398,Atlantic Ave & Furman St,-73.9999786,40.69165183
865,ny,ny3986,E 149 St & Morris Ave,-73.922962,40.81734
866,ny,ny3987,E 149 St & Jackson Ave,-73.909235,40.813135
867,ny,ny3988,E 128 St & 3 Ave,-73.934077,40.805631
868,ny,ny3989,Willis Ave & E 137 St,-73.923604,40.808384
869,ny,ny399,Lafayette Ave & St James Pl,-73.9647628,40.68851534
870,ny,ny3992,W 169 St & Fort Washington Ave,-73.9421253,40.8428422
871,ny,ny3993,W 59 St & West End Ave,-73.990625,40.771771
872,ny,ny3994,2 Ave & E 125 St,-73.933509,40.802554
873,ny,ny3995,5 Ave & E 135 St,-73.937838,40.812191
874,ny,ny3996,Lexington Ave & E 128 St,-73.936085,40.806414
875,ny,ny3997,5 Av & W 139 St,-73.935856,40.815484
876,ny,ny3998,W 135 St & Lenox Terrace Pl,-73.939336,40.813619
877,ny,ny400,Pitt St & Stanton St,-73.98178024,40.71926081
878,ny,ny4000,Lenox Ave & W 144 St,-73.936521,40.819783
879,ny,ny4002,W 144 St & Adam Clayton Powell Blvd,-73.939249,40.820877
880,ny,ny4004,Edgecombe Ave & W 141 St,-73.945144,40.820681
881,ny,ny4005,St. Nicholas Terrace & Convent Ave,-73.947868,40.821294
882,ny,ny4006,E 147 St & Bergen Ave,-73.91839,40.814673
883,ny,ny4007,Riverside Dr & W 138 St,-73.955857,40.823168
884,ny,ny4009,Riverside Dr & W 145 St,-73.951989,40.827305
885,ny,ny401,Allen St & Rivington St,-73.98997825,40.72019576
886,ny,ny4010,W 145 St & Amsterdam Ave,-73.947257,40.825244
887,ny,ny4011,Westchester Ave & Jackson Ave,-73.908116,40.816124
888,ny,ny4012,W 148 St & Amsterdam Ave,-73.945909,40.827075
889,ny,ny4016,Adam Clayton Powell Blvd & W 130 St,-73.946168,40.812346
890,ny,ny4017,E 138 St & 5 Av,-73.936153,40.81449
891,ny,ny4019,St. Anns Av & Bruckner Blvd,-73.919763,40.803399
892,ny,ny402,Broadway & E 22 St,-73.98955109,40.7403432
893,ny,ny4020,Bradhurst Ave & W 148 St,-73.941616,40.825125
894,ny,ny4021,E 138 St & Grand Concourse,-73.930605,40.813224
895,ny,ny4023,Adam Clayton Powell Blvd & W 141 St,-73.941057,40.819241
896,ny,ny403,E 2 St & 2 Ave,-73.99069656,40.72502876
897,ny,ny4036,Motorgate,-73.9477213,40.7639089
898,ny,ny4037,Roosevelt Island Tramway,-73.9536,40.757284
899,ny,ny4038,Southpoint Park,-73.9586520195007,40.7537022541911
900,ny,ny405,Washington St & Gansevoort St,-74.008119,40.739323
901,ny,ny406,Hicks St & Montague St,-73.99595065,40.69512845
902,ny,ny408,Market St & Cherry St,-73.99400398,40.71076228
903,ny,ny410,Suffolk St & Stanton St,-73.98517977,40.72066442
904,ny,ny411,E 6 St & Avenue D,-73.97668709,40.72228087
905,ny,ny412,Forsyth St & Canal St,-73.99422366,40.7158155
906,ny,ny415,Pearl St & Hanover Square,-74.00926027,40.7047177
907,ny,ny416,Cumberland St & Lafayette Ave,-73.97265183,40.68753406
908,ny,ny417,Barclay St & Church St,-74.01020234,40.71291224
909,ny,ny418,Front St & Gold St,-73.982578,40.70224
910,ny,ny419,Carlton Ave & Park Ave,-73.97355569,40.69580705
911,ny,ny420,Clermont Ave & Lafayette Ave,-73.96968902,40.68764484
912,ny,ny421,Clermont Ave & Park Ave,-73.97129668,40.69573398
913,ny,ny422,W 59 St & 10 Ave,-73.988038,40.770513
914,ny,ny423,W 54 St & 9 Ave,-73.98690506,40.76584941
915,ny,ny426,West St & Chambers St,-74.01322069,40.71754834
916,ny,ny427,Bus Slip & State St,-74.013942,40.701907
917,ny,ny432,E 7 St & Avenue A,-73.98379855,40.72621788
918,ny,ny434,9 Ave & W 18 St,-74.00366443,40.74317449
919,ny,ny435,W 21 St & 6 Ave,-73.99415556,40.74173969
920,ny,ny436,Hancock St & Bedford Ave,-73.95399026,40.68216564
921,ny,ny437,Macon St & Nostrand Ave,-73.9500479759,40.6809833854
922,ny,ny438,St Marks Pl & 1 Ave,-73.98564945,40.72779126
923,ny,ny439,E 4 St & 2 Ave,-73.98978041,40.7262807
924,ny,ny440,E 45 St & 3 Ave,-73.97282625,40.75255434
925,ny,ny442,W 27 St & 7 Ave,-73.993915,40.746647
926,ny,ny443,Bedford Ave & S 9 St,-73.96408963,40.70853074
927,ny,ny445,E 10 St & Avenue A,-73.98142006,40.72740794
928,ny,ny446,W 24 St & 7 Ave,-73.99529885,40.74487634
929,ny,ny447,8 Ave & W 52 St,-73.9851615,40.76370739
930,ny,ny448,W 37 St & 10 Ave,-73.9979009,40.75660359
931,ny,ny450,W 49 St & 8 Ave,-73.98788205,40.76227205
932,ny,ny453,W 22 St & 8 Ave,-73.99915362,40.74475148
933,ny,ny454,E 51 St & 1 Ave,-73.96592976,40.75455731
934,ny,ny455,1 Ave & E 44 St,-73.96905301,40.75001986
935,ny,ny456,E 53 St & Madison Ave,-73.97402311,40.7597108
936,ny,ny458,11 Ave & W 27 St,-74.005226,40.751396
937,ny,ny459,W 20 St & 11 Ave,-74.007756,40.746745
938,ny,ny460,S 4 St & Wythe Ave,-73.96590294,40.71285887
939,ny,ny461,E 20 St & 2 Ave,-73.98205027,40.73587678
940,ny,ny462,W 22 St & 10 Ave,-74.00451887,40.74691959
941,ny,ny464,E 56 St & 3 Ave,-73.96759673,40.75934501
942,ny,ny465,Broadway & W 41 St,-73.98658032,40.75513557
943,ny,ny466,W 25 St & 6 Ave,-73.99144871,40.74395411
944,ny,ny467,Dean St & 4 Ave,-73.97895137,40.68312489
945,ny,ny468,Broadway & W 56 St,-73.98192338,40.7652654
946,ny,ny469,Broadway & W 53 St,-73.98268129,40.76344058
947,ny,ny470,W 20 St & 8 Ave,-74.00004031,40.74345335
948,ny,ny471,Grand St & Havemeyer St,-73.95698119,40.71286844
949,ny,ny472,E 32 St & Park Ave,-73.98194829,40.7457121
950,ny,ny473,Rivington St & Chrystie St,-73.9919254,40.72110063
951,ny,ny474,5 Ave & E 29 St,-73.98683077,40.7451677
952,ny,ny476,E 31 St & 3 Ave,-73.97966069,40.74394314
953,ny,ny477,W 41 St & 8 Ave,-73.9900262,40.75640548
954,ny,ny478,11 Ave & W 41 St,-73.99884222,40.76030096
955,ny,ny479,9 Ave & W 45 St,-73.9912551,40.76019252
956,ny,ny480,W 53 St & 10 Ave,-73.99061728,40.76669671
957,ny,ny481,S 3 St & Bedford Ave,-73.96264403,40.71260486
958,ny,ny482,W 15 St & 7 Ave,-73.99931783,40.73935542
959,ny,ny483,E 12 St & 3 Ave,-73.98889957,40.73223272
960,ny,ny484,W 44 St & 5 Ave,-73.98014437,40.75500254
961,ny,ny485,W 37 St & 5 Ave,-73.98338988,40.75038009
962,ny,ny486,Broadway & W 29 St,-73.98855723,40.7462009
963,ny,ny487,E 20 St & FDR Drive,-73.97573881,40.73314259
964,ny,ny489,10 Ave & W 28 St,-74.00176802,40.75066386
965,ny,ny490,8 Ave & W 33 St,-73.993934,40.751551
966,ny,ny491,E 24 St & Park Ave S,-73.98602213,40.74096374
967,ny,ny492,W 33 St & 7 Ave,-73.99093085,40.75019995
968,ny,ny493,W 45 St & 6 Ave,-73.98291153,40.7568001
969,ny,ny494,W 26 St & 8 Ave,-73.99723551,40.74734825
970,ny,ny495,W 47 St & 10 Ave,-73.99301222,40.76269882
971,ny,ny496,E 16 St & 5 Ave,-73.99238967,40.73726186
972,ny,ny497,E 17 St & Broadway,-73.99009296,40.73704984
973,ny,ny499,Broadway & W 60 St,-73.98191841,40.76915505
974,ny,ny500,Broadway & W 51 St,-73.98336183,40.76228826
975,ny,ny501,FDR Drive & E 35 St,-73.97121214,40.744219
976,ny,ny502,Henry St & Grand St,-73.981095,40.714211
977,ny,ny503,E 20 St & Park Ave,-73.98751968,40.73827428
978,ny,ny504,1 Ave & E 16 St,-73.98165557,40.73221853
979,ny,ny505,6 Ave & W 33 St,-73.98848395,40.74901271
980,ny,ny507,E 25 St & 2 Ave,-73.97973776,40.73912601
981,ny,ny508,W 46 St & 11 Ave,-73.99667444,40.76341379
982,ny,ny509,9 Ave & W 22 St,-74.00197139,40.7454973
983,ny,ny513,W 56 St & 10 Ave,-73.988639,40.768254
984,ny,ny514,12 Ave & W 40 St,-74.00277668,40.76087502
985,ny,ny515,W 43 St & 10 Ave,-73.99461843,40.76009437
986,ny,ny516,E 47 St & 1 Ave,-73.96784384,40.75206862
987,ny,ny517,Pershing Square South,-73.97791,40.751581
988,ny,ny518,E 39 St & 2 Ave,-73.9734419,40.74780373
989,ny,ny519,Pershing Square North,-73.977706,40.751873
990,ny,ny520,W 52 St & 5 Ave,-73.97648516,40.75992262
991,ny,ny522,E 51 St & Lexington Ave,-73.97207836,40.75714758
992,ny,ny523,W 38 St & 8 Ave,-73.99138152,40.75466591
993,ny,ny525,W 34 St & 11 Ave,-74.0021163,40.75594159
994,ny,ny526,E 33 St & 5 Ave,-73.98490707,40.74765947
995,ny,ny528,2 Ave & E 31 St,-73.97706058,40.74290902
996,ny,ny529,W 42 St & 8 Ave,-73.99098507,40.7575699
997,ny,ny530,11 Ave & W 59 St,-73.9904603362083,40.7714967105444
998,ny,ny531,Forsyth St & Broome St,-73.99266288,40.71893904
999,ny,ny532,S 5 Pl & S 5 St,-73.960876,40.710451
1000,ny,ny533,Broadway & W 38 St,-73.98721619,40.75299641
1001,ny,ny534,Water - Whitehall Plaza,-74.0127234,40.70255065
1002,ny,ny536,1 Ave & E 30 St,-73.97536082,40.74144387
1003,ny,ny539,Metropolitan Ave & Bedford Ave,-73.96024116,40.71534825
1004,ny,ny540,Lexington Ave & E 29 St,-73.9821535348892,40.7431155537649
1005,ny,ny545,E 23 St & 1 Ave,-73.97809472,40.736502
1006,ny,ny546,E 30 St & Park Ave S,-73.98303529,40.74444921
1007,ny,ny72,W 52 St & 11 Ave,-73.99392888,40.76727216
1008,ny,ny79,Franklin St & W Broadway,-74.00666661,40.71911552
1009,ny,ny82,St James Pl & Pearl St,-74.00016545,40.71117416
1010,ny,ny83,Atlantic Ave & Fort Greene Pl,-73.97632328,40.68382604
